strategy,stoploss,total_return,cagr,mdd,win_rate,buy_time,win_time,gain_loss_ratio,holding_time_ratio,investing_period,sharpe_ratio,execution_time,strategy_folder
trb_200_v1,,10.249447426350876,0.443206381035703,0.5783649113819183,0.3333333333333333,3.0,1.0,172.21,0.6524086378737541,2408,0.9351666344554952,19:00,2_trading_range_breakouts
trb_200_v2,,10.153974317439085,0.4413430773176667,0.6167825343259149,0.3333333333333333,3.0,1.0,121.57,0.6856312292358804,2408,0.925078670304094,19:00,2_trading_range_breakouts
trb_200_v3,,12.063567881336432,0.4762859891298876,0.5889791158829654,0.6666666666666666,3.0,2.0,not enough data,0.6495016611295681,2408,0.9889691549247814,19:00,2_trading_range_breakouts
trb_200_v1,0.03,5.3389933001481245,0.3230269491401865,0.1941990838819456,0.6,20.0,12.0,4.3,0.0963455149501661,2408,1.2052299573162244,19:00,2_trading_range_breakouts
trb_200_v2,0.03,2.9533729588052315,0.2316497609786063,0.3860631685710938,0.52,25.0,13.0,2.58,0.1220930232558139,2408,0.8604238076388019,19:00,2_trading_range_breakouts
trb_200_v3,0.03,2.9533729588052315,0.2316497609786063,0.3860631685710938,0.52,25.0,13.0,2.58,0.1220930232558139,2408,0.8604238076388019,19:00,2_trading_range_breakouts
trb_200_v1,0.05,6.6560651712362215,0.361431731652468,0.1971808856347393,0.5882352941176471,17.0,10.0,4.31,0.1254152823920265,2408,1.268238857755326,19:00,2_trading_range_breakouts
trb_200_v2,0.05,3.229951328927343,0.2443389872949517,0.3639158514940438,0.4761904761904761,21.0,10.0,3.1,0.1445182724252491,2408,0.8786385504919683,19:00,2_trading_range_breakouts
trb_200_v3,0.05,3.229951328927343,0.2443389872949517,0.3639158514940438,0.4761904761904761,21.0,10.0,3.1,0.1445182724252491,2408,0.8786385504919683,19:00,2_trading_range_breakouts
trb_200_v1,0.1,5.507513218597958,0.3282991271389768,0.2362756108077799,0.6923076923076923,13.0,9.0,3.01,0.181063122923588,2408,1.0755168618957147,19:00,2_trading_range_breakouts
trb_200_v2,0.1,3.6134340178377857,0.2608154614205737,0.3816026459604629,0.6666666666666666,15.0,10.0,1.67,0.2159468438538206,2408,0.8554564937561393,19:00,2_trading_range_breakouts
trb_200_v3,0.1,3.6134340178377857,0.2608154614205737,0.3816026459604629,0.6666666666666666,15.0,10.0,1.67,0.2159468438538206,2408,0.8554564937561393,19:00,2_trading_range_breakouts
trb_200_v1,0.2,12.946840802422551,0.4909993120742717,0.2877549685388071,0.6666666666666666,6.0,4.0,26.59,0.3214285714285714,2408,1.3231126853755155,19:00,2_trading_range_breakouts
trb_200_v2,0.2,8.889387814437688,0.4152913791316166,0.4880303758863776,0.4285714285714285,7.0,3.0,12.23,0.3650332225913621,2408,1.1138902000090016,19:00,2_trading_range_breakouts
trb_200_v3,0.2,8.889387814437688,0.4152913791316166,0.4880303758863776,0.4285714285714285,7.0,3.0,12.23,0.3650332225913621,2408,1.1138902000090016,19:00,2_trading_range_breakouts
trb_50_v1,,25.08381252059522,0.592580607829083,0.6749163187514081,0.4615384615384615,13.0,6.0,7.85,0.5496481626270524,2558,1.140404219994614,20:00,2_trading_range_breakouts
trb_50_v2,,14.497484096261104,0.4785564015012686,0.7742152910332736,0.4,15.0,6.0,7.03,0.5871774824081314,2558,0.9821926651631916,20:00,2_trading_range_breakouts
trb_50_v3,,15.747177598250316,0.495008777686406,0.7412191457318161,0.4375,16.0,7.0,6.43,0.5777951524628616,2558,1.0097255465829087,20:00,2_trading_range_breakouts
trb_50_v1,0.03,10.41888268177237,0.4155065760886509,0.25048161929472,0.4883720930232558,43.0,21.0,4.12,0.1485535574667709,2558,1.2244271353506906,20:00,2_trading_range_breakouts
trb_50_v2,0.03,7.617929357827071,0.3597913402323822,0.3310753535350591,0.48,50.0,24.0,3.09,0.1939014855355746,2558,1.0519761329024624,20:00,2_trading_range_breakouts
trb_50_v3,0.03,7.617929357827071,0.3597913402323822,0.3310753535350591,0.48,50.0,24.0,3.09,0.1939014855355746,2558,1.0519761329024624,20:00,2_trading_range_breakouts
trb_50_v1,0.05,18.751700802149813,0.5306267155800697,0.2457768091486755,0.5151515151515151,33.0,17.0,4.47,0.206020328381548,2558,1.4255926865567028,20:00,2_trading_range_breakouts
trb_50_v2,0.05,11.690410387102974,0.4369925046824672,0.3923478334747162,0.4736842105263157,38.0,18.0,3.46,0.2388584831899921,2558,1.1907699023462028,20:00,2_trading_range_breakouts
trb_50_v3,0.05,11.690410387102974,0.4369925046824672,0.3923478334747162,0.4736842105263157,38.0,18.0,3.46,0.2388584831899921,2558,1.1907699023462028,20:00,2_trading_range_breakouts
trb_50_v1,0.1,16.38862258093263,0.5030483256969722,0.4293393374816945,0.5833333333333334,24.0,14.0,3.19,0.2967161845191556,2558,1.2577794806875866,20:00,2_trading_range_breakouts
trb_50_v2,0.1,10.63295278129272,0.4192629845965501,0.5384594877567365,0.5555555555555556,27.0,15.0,2.5,0.3491008600469116,2558,1.0663636037233315,20:00,2_trading_range_breakouts
trb_50_v3,0.1,10.63295278129272,0.4192629845965501,0.5384594877567365,0.5555555555555556,27.0,15.0,2.5,0.3491008600469116,2558,1.0663636037233315,20:00,2_trading_range_breakouts
trb_50_v1,0.2,24.809209228174858,0.5901773703379594,0.528094374813424,0.4375,16.0,7.0,6.71,0.4319781078967943,2558,1.289038208361758,20:00,2_trading_range_breakouts
trb_50_v2,0.2,14.299420938920244,0.4758451841082531,0.659238462179278,0.3888888888888889,18.0,7.0,6.08,0.4628616106333073,2558,1.0899325552479835,20:00,2_trading_range_breakouts
trb_50_v3,0.2,13.338688444720164,0.4622508051797949,0.659238462179278,0.3684210526315789,19.0,7.0,6.86,0.4554339327599687,2558,1.074567213934798,20:00,2_trading_range_breakouts
trb_150_v1,,14.544356700844023,0.502942106563492,0.5630623383373969,0.75,4.0,3.0,not enough data,0.5520748576078113,2458,1.0670586288623598,20:00,2_trading_range_breakouts
trb_150_v2,,14.545259584812428,0.5029550694490312,0.5630623383373966,0.75,4.0,3.0,not enough data,0.5524816924328723,2458,1.066471875571681,20:00,2_trading_range_breakouts
trb_150_v3,,16.01525759502678,0.5232564008004033,0.563062338337397,0.75,4.0,3.0,not enough data,0.548006509357201,2458,1.0995085689309425,20:00,2_trading_range_breakouts
trb_150_v1,0.03,3.3677077947767264,0.2447274575724876,0.3051391275700514,0.4814814814814814,27.0,13.0,3.5,0.0992676973148901,2458,0.904271234139156,20:00,2_trading_range_breakouts
trb_150_v2,0.03,2.4224891579076657,0.2004580078002336,0.4001201323816218,0.4838709677419355,31.0,15.0,2.56,0.1257119609438567,2458,0.7374008614817108,20:00,2_trading_range_breakouts
trb_150_v3,0.03,2.4224891579076657,0.2004580078002336,0.4001201323816218,0.4838709677419355,31.0,15.0,2.56,0.1257119609438567,2458,0.7374008614817108,20:00,2_trading_range_breakouts
trb_150_v1,0.05,5.475919496226877,0.3196962212988015,0.3051391275700514,0.4761904761904761,21.0,10.0,4.39,0.1358828315703824,2458,1.0942356258814734,20:00,2_trading_range_breakouts
trb_150_v2,0.05,3.5766817393039263,0.2533959506684635,0.371299514752223,0.4583333333333333,24.0,11.0,3.28,0.1505288852725793,2458,0.8811239296740875,20:00,2_trading_range_breakouts
trb_150_v3,0.05,3.5766817393039263,0.2533959506684635,0.371299514752223,0.4583333333333333,24.0,11.0,3.28,0.1505288852725793,2458,0.8811239296740875,20:00,2_trading_range_breakouts
trb_150_v1,0.1,4.963488005436386,0.3036400686998821,0.3160029860588472,0.625,16.0,10.0,2.63,0.2046379170056957,2458,0.9792379221571084,20:00,2_trading_range_breakouts
trb_150_v2,0.1,4.308332843805795,0.2813047924001433,0.4530960805413326,0.6470588235294118,17.0,11.0,1.87,0.2400325467860048,2458,0.8949828233353467,20:00,2_trading_range_breakouts
trb_150_v3,0.1,4.308332843805795,0.2813047924001433,0.4530960805413326,0.6470588235294118,17.0,11.0,1.87,0.2400325467860048,2458,0.8949828233353467,20:00,2_trading_range_breakouts
trb_150_v1,0.2,14.708129790323593,0.505283008236878,0.4482727732648629,0.5714285714285714,7.0,4.0,12.73,0.3584214808787632,2458,1.2791710897161277,20:00,2_trading_range_breakouts
trb_150_v2,0.2,14.050965636130568,0.4957605685852408,0.4697601435644954,0.5714285714285714,7.0,4.0,11.91,0.3588283157038242,2458,1.2584240993698674,20:00,2_trading_range_breakouts
trb_150_v3,0.2,14.050965636130568,0.4957605685852408,0.4697601435644954,0.5714285714285714,7.0,4.0,11.91,0.3588283157038242,2458,1.2584240993698674,20:00,2_trading_range_breakouts
trb_200_v1,,11.041398491894862,0.4581658621161568,0.6162499739917716,0.3333333333333333,3.0,1.0,400.99,0.6856312292358804,2408,0.942007054786239,20:00,2_trading_range_breakouts
trb_200_v2,,10.275897193042091,0.4437202148961641,0.6198467431247942,0.3333333333333333,3.0,1.0,142.29,0.6856312292358804,2408,0.9217670963393632,20:00,2_trading_range_breakouts
trb_200_v3,,12.129328950075546,0.4774100463092872,0.5883192801702233,0.6666666666666666,3.0,2.0,not enough data,0.6495016611295681,2408,0.9817975468688218,20:00,2_trading_range_breakouts
trb_200_v1,0.03,3.5848527738441076,0.2596283569241704,0.3051391275700515,0.5454545454545454,22.0,12.0,3.53,0.0897009966777408,2408,0.948489016355043,20:00,2_trading_range_breakouts
trb_200_v2,0.03,2.437049797474771,0.2057964865537105,0.4001201323816217,0.5185185185185185,27.0,14.0,2.42,0.1175249169435216,2408,0.7516944656981986,20:00,2_trading_range_breakouts
trb_200_v3,0.03,2.437049797474771,0.2057964865537105,0.4001201323816217,0.5185185185185185,27.0,14.0,2.42,0.1175249169435216,2408,0.7516944656981986,20:00,2_trading_range_breakouts
trb_200_v1,0.05,5.756193023633738,0.3358713562155682,0.3051391275700515,0.5294117647058824,17.0,9.0,4.71,0.1212624584717608,2408,1.1451857493126991,20:00,2_trading_range_breakouts
trb_200_v2,0.05,3.40957530223998,0.2522078433382477,0.3712995147522231,0.4761904761904761,21.0,10.0,3.23,0.1382890365448505,2408,0.88017174887495,20:00,2_trading_range_breakouts
trb_200_v3,0.05,3.40957530223998,0.2522078433382477,0.3712995147522231,0.4761904761904761,21.0,10.0,3.23,0.1382890365448505,2408,0.88017174887495,20:00,2_trading_range_breakouts
trb_200_v1,0.1,4.73508300902575,0.3031007277664712,0.3121324225113506,0.6428571428571429,14.0,9.0,2.96,0.1814784053156146,2408,0.9872426040460344,20:00,2_trading_range_breakouts
trb_200_v2,0.1,4.096251673863435,0.279981591178416,0.3941932252023194,0.6666666666666666,15.0,10.0,1.92,0.2205149501661129,2408,0.8942787320573934,20:00,2_trading_range_breakouts
trb_200_v3,0.1,4.096251673863435,0.279981591178416,0.3941932252023194,0.6666666666666666,15.0,10.0,1.92,0.2205149501661129,2408,0.8942787320573934,20:00,2_trading_range_breakouts
trb_200_v1,0.2,13.917266266620263,0.5062794589083994,0.3555577332128924,0.6666666666666666,6.0,4.0,26.92,0.3222591362126246,2408,1.3187822638611764,20:00,2_trading_range_breakouts
trb_200_v2,0.2,9.129376314312914,0.4204445633316156,0.4784649844732587,0.5714285714285714,7.0,4.0,6.54,0.3359634551495016,2408,1.1213040268055354,20:00,2_trading_range_breakouts
trb_200_v3,0.2,9.129376314312914,0.4204445633316156,0.4784649844732587,0.5714285714285714,7.0,4.0,6.54,0.3359634551495016,2408,1.1213040268055354,20:00,2_trading_range_breakouts
trb_50_v1,,23.24187014046017,0.5760253097146142,0.6796098822962064,0.4615384615384615,13.0,6.0,7.39,0.5504300234558248,2558,1.143705316391021,21:00,2_trading_range_breakouts
trb_50_v2,,14.739975319028096,0.4818356204465484,0.7828730233844884,0.4,15.0,6.0,6.93,0.5887412040656763,2558,1.0036263802784302,21:00,2_trading_range_breakouts
trb_50_v3,,19.06911967757052,0.5341126356505927,0.7530296877103262,0.4375,16.0,7.0,6.78,0.5781860828772478,2558,1.0846449854139513,21:00,2_trading_range_breakouts
trb_50_v1,0.03,8.5287958572898,0.3794264370246494,0.3451847677557317,0.4893617021276595,47.0,23.0,3.53,0.1505082095387021,2558,1.2156654102737616,21:00,2_trading_range_breakouts
trb_50_v2,0.03,7.111838545432983,0.3480992594650898,0.3441814188656478,0.4509803921568627,51.0,23.0,3.29,0.1946833463643471,2558,1.0843358584283462,21:00,2_trading_range_breakouts
trb_50_v3,0.03,7.111838545432983,0.3480992594650898,0.3441814188656478,0.4509803921568627,51.0,23.0,3.29,0.1946833463643471,2558,1.0843358584283462,21:00,2_trading_range_breakouts
trb_50_v1,0.05,15.020823620047416,0.4855798472872457,0.2304684513866639,0.5714285714285714,35.0,20.0,3.59,0.1974198592650508,2558,1.4175709304376845,21:00,2_trading_range_breakouts
trb_50_v2,0.05,9.69953286195743,0.4024250331591936,0.3658711889494624,0.4878048780487805,41.0,20.0,3.15,0.2412040656763096,2558,1.1715656389675235,21:00,2_trading_range_breakouts
trb_50_v3,0.05,9.69953286195743,0.4024250331591936,0.3658711889494624,0.4878048780487805,41.0,20.0,3.15,0.2412040656763096,2558,1.1715656389675235,21:00,2_trading_range_breakouts
trb_50_v1,0.1,14.632915784471397,0.4803932281580709,0.4106452363904854,0.5,24.0,12.0,4.38,0.3037529319781079,2558,1.2493479667962866,21:00,2_trading_range_breakouts
trb_50_v2,0.1,12.575717349504457,0.4508866024416418,0.5237722784378173,0.5,26.0,13.0,3.7,0.3483189992181392,2558,1.1550357916618867,21:00,2_trading_range_breakouts
trb_50_v3,0.1,12.575717349504457,0.4508866024416418,0.5237722784378173,0.5,26.0,13.0,3.7,0.3483189992181392,2558,1.1550357916618867,21:00,2_trading_range_breakouts
trb_50_v1,0.2,22.496383601430015,0.5690167843095133,0.5151095868204331,0.4375,16.0,7.0,6.41,0.4437060203283815,2558,1.2723830118806954,21:00,2_trading_range_breakouts
trb_50_v2,0.2,15.028929214483377,0.4856870718259407,0.6401918431395333,0.3888888888888889,18.0,7.0,6.19,0.4749804534792807,2558,1.1170333676656334,21:00,2_trading_range_breakouts
trb_50_v3,0.2,15.671114832401004,0.4940380137565356,0.6401918431395333,0.4210526315789473,19.0,8.0,5.68,0.4671618451915559,2558,1.142967066770342,21:00,2_trading_range_breakouts
trb_150_v1,,20.478831337017127,0.5768723440632102,0.5630692898225175,0.6666666666666666,3.0,2.0,not enough data,0.5870626525630595,2458,1.2057022636400163,21:00,2_trading_range_breakouts
trb_150_v2,,20.93650178903542,0.581817083174238,0.5630692898225175,0.6666666666666666,3.0,2.0,not enough data,0.5874694873881204,2458,1.2124755729369,21:00,2_trading_range_breakouts
trb_150_v3,,17.307931824898823,0.5399097053047861,0.5630692898225172,0.75,4.0,3.0,not enough data,0.548413344182262,2458,1.1652692103460789,21:00,2_trading_range_breakouts
trb_150_v1,0.03,3.2348787933494707,0.2390321372541062,0.2752814594862287,0.4666666666666667,30.0,14.0,3.96,0.0984540276647681,2458,0.9735608108420638,21:00,2_trading_range_breakouts
trb_150_v2,0.03,2.270943408372979,0.1924116842777428,0.2873906537371489,0.40625,32.0,13.0,3.42,0.1236777868185516,2458,0.773131367620074,21:00,2_trading_range_breakouts
trb_150_v3,0.03,2.270943408372979,0.1924116842777428,0.2873906537371489,0.40625,32.0,13.0,3.42,0.1236777868185516,2458,0.773131367620074,21:00,2_trading_range_breakouts
trb_150_v1,0.05,4.299008012238755,0.2809703114999136,0.2466883042718434,0.5217391304347826,23.0,12.0,3.37,0.1240846216436127,2458,1.068517566058454,21:00,2_trading_range_breakouts
trb_150_v2,0.05,2.5789345878028596,0.2084522781432534,0.36338374466644,0.4074074074074074,27.0,11.0,3.41,0.1489015459723352,2458,0.7979555043014438,21:00,2_trading_range_breakouts
trb_150_v3,0.05,2.5789345878028596,0.2084522781432534,0.36338374466644,0.4074074074074074,27.0,11.0,3.41,0.1489015459723352,2458,0.7979555043014438,21:00,2_trading_range_breakouts
trb_150_v1,0.1,4.5976107353131335,0.2914406250520522,0.4010748191653433,0.5,16.0,8.0,4.5,0.2135882831570382,2458,0.9809721543891042,21:00,2_trading_range_breakouts
trb_150_v2,0.1,4.961996015775111,0.3035916313454299,0.3681050625428019,0.5625,16.0,9.0,3.56,0.2400325467860048,2458,0.9909264561942532,21:00,2_trading_range_breakouts
trb_150_v3,0.1,4.961996015775111,0.3035916313454299,0.3681050625428019,0.5625,16.0,9.0,3.56,0.2400325467860048,2458,0.9909264561942532,21:00,2_trading_range_breakouts
trb_150_v1,0.2,14.01982974868656,0.4953006798445356,0.4381110086069724,0.5714285714285714,7.0,4.0,12.14,0.371033360455655,2458,1.2800202051881495,21:00,2_trading_range_breakouts
trb_150_v2,0.2,14.042929155509537,0.4956419443696611,0.4297414049298474,0.5714285714285714,7.0,4.0,13.6,0.3718470301057771,2458,1.2784727213917035,21:00,2_trading_range_breakouts
trb_150_v3,0.2,14.042929155509537,0.4956419443696611,0.4297414049298474,0.5714285714285714,7.0,4.0,13.6,0.3718470301057771,2458,1.2784727213917035,21:00,2_trading_range_breakouts
trb_200_v1,,10.392896762054502,0.4459809461014714,0.5914825147251928,0.3333333333333333,3.0,1.0,114.08,0.6839700996677741,2408,0.9483416399018496,21:00,2_trading_range_breakouts
trb_200_v2,,10.419834595553493,0.4464986629073475,0.5951099001078843,0.3333333333333333,3.0,1.0,60.0,0.6852159468438538,2408,0.9478315843701248,21:00,2_trading_range_breakouts
trb_200_v3,,12.311747081314904,0.4805033135367094,0.5630692898225172,0.6666666666666666,3.0,2.0,not enough data,0.6495016611295681,2408,1.0146773122897377,21:00,2_trading_range_breakouts
trb_200_v1,0.03,3.6818943916839535,0.2636337484360549,0.185647193551724,0.5833333333333334,24.0,14.0,3.64,0.0897009966777408,2408,1.062181580783932,21:00,2_trading_range_breakouts
trb_200_v2,0.03,2.1972961439010334,0.1926527498177548,0.2873906537371491,0.4642857142857143,28.0,13.0,2.8,0.1150332225913621,2408,0.774487266085302,21:00,2_trading_range_breakouts
trb_200_v3,0.03,2.1972961439010334,0.1926527498177548,0.2873906537371491,0.4642857142857143,28.0,13.0,2.8,0.1150332225913621,2408,0.774487266085302,21:00,2_trading_range_breakouts
trb_200_v1,0.05,4.458152447216682,0.2933615957437947,0.2466883042718435,0.5789473684210527,19.0,11.0,3.42,0.1088039867109634,2408,1.1278231398137863,21:00,2_trading_range_breakouts
trb_200_v2,0.05,2.191728312469079,0.1923377033156796,0.3633837446664402,0.4166666666666667,24.0,10.0,3.22,0.135797342192691,2408,0.752171792898842,21:00,2_trading_range_breakouts
trb_200_v3,0.05,2.191728312469079,0.1923377033156796,0.3633837446664402,0.4166666666666667,24.0,10.0,3.22,0.135797342192691,2408,0.752171792898842,21:00,2_trading_range_breakouts
trb_200_v1,0.1,4.2914301589291215,0.2872941967999787,0.3263311814362852,0.5,14.0,7.0,5.22,0.1827242524916943,2408,0.9954317520621118,21:00,2_trading_range_breakouts
trb_200_v2,0.1,3.6666988428465928,0.2630112315936967,0.4019914998409628,0.5333333333333333,15.0,8.0,3.55,0.2159468438538206,2408,0.8922629734370731,21:00,2_trading_range_breakouts
trb_200_v3,0.1,3.6666988428465928,0.2630112315936967,0.4019914998409628,0.5333333333333333,15.0,8.0,3.55,0.2159468438538206,2408,0.8922629734370731,21:00,2_trading_range_breakouts
trb_200_v1,0.2,11.783810745421304,0.4714497677815474,0.3417462457597888,0.6666666666666666,6.0,4.0,21.51,0.3334717607973422,2408,1.274021805604882,21:00,2_trading_range_breakouts
trb_200_v2,0.2,8.338891825061483,0.4030575939699736,0.4830744657328489,0.5714285714285714,7.0,4.0,6.21,0.348421926910299,2408,1.1027960516714166,21:00,2_trading_range_breakouts
trb_200_v3,0.2,8.338891825061483,0.4030575939699736,0.4830744657328489,0.5714285714285714,7.0,4.0,6.21,0.348421926910299,2408,1.1027960516714166,21:00,2_trading_range_breakouts
trb_50_v1,,27.51272997766309,0.612942577651282,0.6879131799163775,0.4615384615384615,13.0,6.0,7.94,0.5559030492572322,2558,1.1809379611719268,22:00,2_trading_range_breakouts
trb_50_v2,,16.09132320274968,0.4993543058302587,0.7882959094691363,0.4,15.0,6.0,7.04,0.5918686473807663,2558,1.0191012249184126,22:00,2_trading_range_breakouts
trb_50_v3,,15.641561158357348,0.4936598054488217,0.7595350773748322,0.4705882352941176,17.0,8.0,5.67,0.5703674745895231,2558,1.022262744746847,22:00,2_trading_range_breakouts
